"","datetime","tempC","windMS","irradiance","rainmm","intensity","rockfall","solarInsol24","sumrain24","sumrain6","FP"
"1",2022-03-24 00:00:36,13.1406111111111,2.75170995574232,232.392388794927,0.07,0,0,0,0.23,0.07,0
"2",2022-03-24 01:00:35,3.57294444444444,3.17877419643256,30.0539041866148,0,0,0,131.186695616745,0.16,0,0
"3",2022-03-24 02:00:36,2.02838888888889,1.02570521704144,2.707760728834,0,0,0,147.572078305708,0.16,0.16,0
"4",2022-03-24 03:00:35,1.56772222222222,2.77924806652063,0.232914081742609,0,0,0,149.042007283939,0.16,0.16,0
"5",2022-03-24 04:00:35,1.94272222222222,0.331172604944343,0.340472085289059,0,0,0,149.328700367455,0.16,0.16,0
"6",2022-03-24 05:00:36,0.0312777777777779,0.765076668603871,0.344394808492892,0,0,0,149.671228934748,0.16,0.16,0
"7",2022-03-24 06:00:36,0.3125,0.917251553489204,0.181880415260358,0,0,0,149.934366546625,0.16,0.16,0
"8",2022-03-24 07:00:35,-0.161444444444445,1.73901381376011,0.282613034560431,0.16,0.160044456793554,0,150.166548758556,0.16,0.16,0.161399598765433
"9",2022-03-24 08:00:35,-0.932277777777778,1.0097456301131,0.372868407671551,0,0,1,150.494289479672,0,0,0.932277777777778
"10",2022-03-24 09:00:36,-0.463555555555555,1.3250033528544,0.316230660045263,0,0,1,150.838934721734,0,0,0.463684320987654
"11",2022-03-24 10:00:35,-1,2.53082390808708,0.323401388059964,0,0,0,151.158661908002,0,0,0.999722222222224
"12",2022-03-24 11:00:35,-1.6875,1.83271491796683,0.334142628843,0,0,0,151.487433916454,0,0,1.6875
"13",2022-03-24 12:00:36,-1.9375,0,0.2793781151019,0,0,1,151.794279499641,0,0,1.93803819444444
"14",2022-03-24 13:00:35,-3.48438888888889,2.12928606553713,0.428306240204094,0,0,1,152.1480233878,0,0,3.48342100308642
"15",2022-03-24 14:00:35,-4.07288888888889,0.676382493629577,30.20273714233,0,0,0,167.463545079067,0,0,4.07288888888889
"16",2022-03-24 15:00:36,-4.33855555555555,1.47217130850731,70.600596613094,0,0,0,217.879212419801,0,0,4.33976070987654
"17",2022-03-24 16:00:35,-2.61977777777778,3.24019848898029,563.954281494712,0,0,0,535.068518851744,0,0,2.6190500617284
"18",2022-03-24 17:00:35,-3.20833333333333,2.66766507219813,657.248955564081,0,0,0,1145.67013738114,0,0,3.20833333333333
"19",2022-03-24 18:00:36,-2.17711111111111,0.497429478295856,860.084998067467,0,0,0,1904.54785502381,0,0,2.17771586419753
"20",2022-03-24 19:00:35,-2.08333333333333,3.99718360230676,799.048970167142,0,0,0,2733.88440386775,0,0,2.08275462962963
"21",2022-03-24 20:00:35,-1.30205555555555,0.396575618042827,362.489122884603,0,0,0,3314.65345039362,0,0,1.30205555555555
"22",2022-03-24 21:00:36,-0.901055555555556,3.32147167955653,820.459463177749,0,0,0,3906.29204183953,0,0,0.901305848765433
"23",2022-03-24 22:00:35,0.859388888888889,3.93079708525191,453.517475892456,0,0,0,4543.10357013309,0,0,0
"24",2022-03-24 23:00:35,2.23438888888889,2.51253967544369,108.298823703337,0,0,0,4824.01171993099,0,0,0
"25",2022-03-25 00:00:36,5.67188888888889,1.64334570164066,278.825052642163,0,0,0,5017.62742530878,0,0,0
"26",2022-03-25 01:00:35,2.50522222222222,0.337744199561894,70.3322889631555,0,0,0,5060.97090641948,0,0,0
"27",2022-03-25 02:00:35,-2.36977777777778,1.01095265769592,3.57095520387513,0,0,0,5081.53714581403,0,0,2.36977777777778
"28",2022-03-25 03:00:36,-2.90105555555556,1.69784076176852,0.385694312461523,0,0,0,5081.75939804511,0,0,2.90186140432099
"29",2022-03-25 04:00:36,-4.65105555555555,0,0.405582556326855,0,0,0,5081.81250791221,0,0,4.65105555555555
"30",2022-03-25 05:00:35,-7.07811111111111,0.335196030220394,0.459386488310916,0,0,0,5082.24487229994,0,0,7.0761449691358
"31",2022-03-25 06:00:36,-7.17711111111111,0.199517188966874,0.468282887974453,0,0,0,5082.44569821917,0,0,7.17910475308643
"32",2022-03-25 07:00:35,-6.29166666666667,1.06656533595601,0.366980547611032,0,0,0,5082.63103171622,0,0,6.28991898148148
"33",2022-03-25 08:00:35,-7.22916666666667,0.204211185122267,0.439915906349407,0,0,0,5082.70673922209,0,0,7.22916666666667
"34",2022-03-25 09:00:36,-7.125,0.349814475390049,0.448757009156568,0,0,0,5082.80655386457,0,0,7.12697916666667
"35",2022-03-25 10:00:35,-8.1875,0,0.433070588904163,0,0,1,5082.92761800128,0,0,8.18522569444447
"36",2022-03-25 11:00:36,-8.125,0,0.399332830203547,0,0,1,5082.70831773078,0,0,8.12725694444442
"37",2022-03-25 12:00:35,-7.32811111111111,0,0.439942138027572,0,0,1,5083.12783864893,0,0,7.32607552469138
"38",2022-03-25 13:00:35,-7.3125,0,0.45235560388921,0,0,0,5083.22024363173,0,0,7.3125
"39",2022-03-25 14:00:36,-6.41144444444445,0.0380437212213331,20.2208458877738,0,0,1,5027.82852662354,0,0,6.41322540123455
"40",2022-03-25 15:00:35,-3.59894444444444,0.743976038267245,136.046157854896,0,0,1,5105.94032474436,0,0,3.59794473765433
"41",2022-03-25 16:00:35,-1.97916666666667,0.912736376234968,293.3402171702,0,0,1,5003.44420582496,0,0,1.97916666666667
"42",2022-03-25 17:00:36,-1,0.692163261656757,431.866325729737,0,0,0,3996.66886423382,0,0,1.00027777777778
"43",2022-03-25 18:00:36,0.35938888888889,0.105905494210738,656.718156541676,0,0,0,4540.96110536953,0,0,0
"44",2022-03-25 19:00:35,2.05727777777778,0.250033528543967,679.154609546993,0,0,0,4379.37540168575,0,0,0
"45",2022-03-25 20:00:35,3.38544444444445,0.634762394385087,779.248999016292,0,0,0,4527.80815944152,0,0,0
"46",2022-03-25 21:00:36,3.51561111111111,1.22705529974518,724.573692474784,0,0,0,4688.28977800385,0,0,0
"47",2022-03-25 22:00:35,7.98955555555556,0.143368054003308,552.997259458911,0,0,0,4690.08628526715,0,0,0
"48",2022-03-25 23:00:35,11.6666666666667,0.0691135052975099,362.450483492978,0,0,0,4866.90200694519,0,0,0
"49",2022-03-26 00:00:36,9.51561111111111,0.308864947024901,180.904627075326,0,0,0,4945.03932283913,0,0,0
"50",2022-03-26 01:00:35,2.79166666666667,0.179221243685458,61.5623722528982,0,0,0,4891.70896980367,0,0,0
"51",2022-03-26 02:00:36,0.291666666666666,0.191962090392955,3.51227832197539,0,0,0,4885.32483686069,0,0,0
"52",2022-03-26 03:00:36,-0.208333333333333,0.373507979793464,0.337378802516334,0,0,0,4887.24966542293,0,0,0.208333333333333
"53",2022-03-26 04:00:35,-0.692722222222222,0.101926773659976,0.25089905417553,0,0,1,4887.14808421162,0,0,0.692529799382718
"54",2022-03-26 05:00:35,-1.48438888888889,0.0741651392552193,0.376527506195904,0,0,0,4887.02943310408,0,0,1.48438888888889
"55",2022-03-26 06:00:36,-0.708333333333333,0.773257633331843,0.358682994847165,0,0,0,4886.93317693606,0,0,0.70853009259259
"56",2022-03-26 07:00:36,-0.973944444444444,0.256694532612097,0.395851244561224,0,0,0,4886.4894801198,0,0,0.973944444444444
"57",2022-03-26 08:00:35,-1.69788888888889,0,0.385415595799403,0,0,0,4886.8800050307,0,0,1.69741725308642
"58",2022-03-26 09:00:36,-1.63022222222222,0.512852608520721,0.2687192190644,0,0,1,4886.76270340564,0,0,1.63067506172839
"59",2022-03-26 10:00:36,-1.46877777777778,0.697527828691493,0.288138066353176,0,0,1,4886.18402340424,0,0,1.46877777777778
"60",2022-03-26 11:00:35,-1.96877777777778,0.2872278599848,0.362491073931678,0,0,1,4886.50924760922,0,0,1.96823089506173
"61",2022-03-26 12:00:36,-2.42188888888889,0.118109884214761,0.390889455684564,0,0,0,4886.02037272111,0,0,2.42256163580246
"62",2022-03-26 13:00:36,-2.4375,0.117662836961867,0.359055673496844,0,0,1,4876.05587326188,0,0,2.4375
"63",2022-03-26 14:00:35,-2.67188888888889,0,24.406842010473,0,0,0,4888.43538239585,0,0,2.67114669753087
"64",2022-03-26 15:00:36,-0.5625,0,128.112824796843,0,0,0,4671.91141345321,0,0,0.562656249999998
"65",2022-03-26 16:00:36,0.374999999999998,0.308462604497295,311.074480160014,0,0,0,4528.80107135071,0,0,0
"66",2022-03-26 17:00:35,0.625,2.05351155617149,519.766232134867,0,0,0,4944.10603295478,0,0,0
"67",2022-03-26 18:00:35,2.6875,1.88832759622692,389.569628934488,0,0,0,4854.48172235375,0,0,0
"68",2022-03-26 19:00:36,4.91666666666667,0.465107961911574,475.2282427031,0,0,0,3890.04811954625,0,0,0
"69",2022-03-26 20:00:35,5.32288888888889,1.24091376458492,685.614991212103,0,0,0,4470.30850827692,0,0,0
"70",2022-03-26 21:00:36,4,0.179131834234879,182.136168850006,0,0,0,4152.18439929418,0,0,0
"71",2022-03-26 22:00:36,5.76561111111111,1.33072555769145,439.727496735102,0,0,0,3366.78432505393,0,0,0
"72",2022-03-26 23:00:35,2.1875,1.50055880906612,89.185310934291,0,0,0,3631.16726877645,0,0,0
"73",2022-03-27 00:00:35,1.78977777777778,0.96673968438464,39.7259725941059,0,0,0,3423.86988926892,0,0,0
"74",2022-03-27 01:00:36,1.77083333333333,0.820778756314543,41.9300166480215,0,0,0,3310.96303787427,0,0,0
"75",2022-03-27 02:00:35,0.812499999999999,0.468147883231258,3.67535414969837,0,0,0,3333.75938919385,0,0,0
"76",2022-03-27 03:00:35,0.187499999999999,0.569404086011892,0.305511373523993,0,0,0,3333.82499339321,0,0,0
"77",2022-03-27 04:00:36,-0.614611111111112,0.32969734900979,0.272089033939731,0,0,0,3333.50610331595,0,0,0.614781836419756
"78",2022-03-27 05:00:36,-0.489611111111111,0.708033439134517,0.383369420874287,0,0,0,3333.46612518027,0,0,0.489611111111111
