Hour Ending,,,,,,,,,,,,,
MST,(mu)g/m³,(mu)g/m³,°C,m bar,Percent,W/m2,m,m/s,m/s,°,mm,mm,
Date,PM10 (1h),PM10 (24h rolling),Temperature (1h),Pressure (1h),Relative Humidity (1h),Solar Radiation (1h),Snow Depth (1h),Wind Speed Max. (1h),Wind Speed (1h),Wind Direction (1h),Precipitation (1h),Precipitation (24h rolling),Annotations
2022-02-13 02:00:00,34.3178,52.23484,-8.24,1019,75.29,0,0.3585539,1.802,0.174,35.18,0,0,
2022-02-13 03:00:00,23.81471,52.84521,-8.69,1019,77.54,0,0.3561265,0.87,0.038,203.5,0,0,
2022-02-13 04:00:00,28.99079,53.59673,-9.25,1019,79.83,0,0.3569942,1.393,0.011,35.39,0,0,
2022-02-13 05:00:00,45.19641,54.91323,-8.87,1019,80.8,0,0.3575829,1.495,0.058,92.3,0,0,
2022-02-13 06:00:00,51.79614,56.42928,-8.98,1019,81.4,0,0.3560129,0.02,0,26.44,0,0,
2022-02-13 07:00:00,95.6138,58.60514,-9.08,1018,82.5,0,0.3582693,0,0,0,0,0,
2022-02-13 08:00:00,103.6654,58.30438,-9.75,1018,83.7,0.3301827,0.358319,0,0,0,0,0,
2022-02-13 09:00:00,94.30521,56.03027,-9.97,1018,83.6,19.4412,0.3532405,0,0,0,0,0,
2022-02-13 10:00:00,117.0303,53.02143,-7.578,1018,73.08,168.0447,0.3516063,0,0,0,0,0,
2022-02-13 11:00:00,104.7097,46.2403,-2.52,1018,44.69,323.7509,0.3515978,0,0,0,0,0,
2022-02-13 12:00:00,88.31638,44.44499,-0.579,1018,38.81,350.8138,0.3539246,1.075,0.049,235,0,0,
2022-02-13 13:00:00,44.2236,45.08404,1.849,1018,32.87,536.7754,0.3599438,4.68,0.932,227,0,0,
2022-02-13 14:00:00,28.72621,45.66882,2.908,1017,37.03,549.7745,0.3519466,6.083,3.873,204.1,0,0,
2022-02-13 15:00:00,86.32038,48.9079,3.502,1016,37.01,516.9831,0.3524767,5.325,3.72,205.1,0,0,
2022-02-13 16:00:00,24.01678,49.63098,3.817,1016,37.7,354.8254,0.3453262,4.71,2.991,201.8,0,0,
2022-02-13 17:00:00,12.65658,49.45924,2.939,1016,40.3,138.8033,0.3482597,4.291,1.856,169.9,0,0,
2022-02-13 18:00:00,7.065004,49.04191,1.746,1016,45.2,13.10884,0.3471323,1.72,0.35,144.9,0,0,
2022-02-13 19:00:00,14.19838,49.0391,-0.299,1015,54.8,0,0.3477284,1.29,0.121,155.3,0,0,
2022-02-13 20:00:00,10.87652,48.91179,-1.92,1015,63.86,0,0.3452765,1.004,0.032,302.8,0,0,
2022-02-13 21:00:00,9.611832,48.73981,-2.82,1015,68.5,0,0.3441471,0,0,0,0,0,
2022-02-13 22:00:00,10.0471,47.82351,-3.024,1014,70.34,0,0.3459311,0,0,0,0,0,
2022-02-13 23:00:00,10.23465,46.7519,-3.84,1014,72.78,0,0.3466003,0,0,0,0,0,
2022-02-14 00:00:00,10.76155,45.59036,-4.512,1013,74.8,0,0.3437478,0.594,0.003,55.74,0,0,
2022-02-14 01:00:00,13.11603,44.56713,-5.13,1012,76.98,0,0.3422868,1.72,0.05,301.1,0,0,
2022-02-14 02:00:00,17.11615,43.8504,-6.027,1012,78.81,0,0.3446005,1.495,0.086,67.09,0,0,
2022-02-14 03:00:00,16.55531,43.54792,-6.424,1011,80,0,0.3434604,1.843,0.451,35.69,0,0,
2022-02-14 04:00:00,16.69665,43.03567,-5.907,1010,78.54,0,0.3432149,2.97,0.673,88,0,0,
2022-02-14 05:00:00,14.94704,41.77528,-6.841,1009,80.1,0,0.3443351,1.065,0.117,16.68,0,0,
2022-02-14 06:00:00,15.75015,40.27336,-8.09,1008,82.7,0,0.3430143,1.864,0.371,24.5,0,0,
2022-02-14 07:00:00,16.2542,36.96671,-9.02,1007,83.2,0,0.3431596,1.485,0.118,51.02,0,0,
2022-02-14 08:00:00,42.90631,34.43509,-9.23,1007,82.1,0.09424071,0.3457137,2.376,0.465,2.412,0,0,
2022-02-14 09:00:00,71.06801,33.46687,-8.05,1007,75.57,29.47659,0.3448444,3.082,0.976,331.4,0,0,
2022-02-14 10:00:00,78.33976,31.85476,-6.102,1006,67.16,74.93365,0.3439888,3.185,0.416,320.7,0,0,
2022-02-14 11:00:00,91.29137,31.29566,-4.986,1006,62.38,188.0657,0.3443617,2.335,0.378,160.3,0,0,
2022-02-14 12:00:00,163.0097,34.40789,-2.413,1006,50.31,214.8626,0.3432677,1.393,0.16,182.4,0,0,
2022-02-14 13:00:00,281.3192,44.28687,-1.293,1005,48.77,91.89774,0.3432887,1.536,0.013,166.1,0,0,
2022-02-14 14:00:00,168.8488,50.12531,-1.017,1004,58.3,122.3704,0.3441228,1.864,0.374,155.7,0.07,0.07,
2022-02-14 15:00:00,35.72846,48.01731,-0.792,1004,71.73,116.5466,0.3422342,1.423,0.212,159.2,0.16,0.23,
2022-02-14 16:00:00,29.60993,48.25036,-0.873,1004,76.41,53.79207,0.3378721,0,0,0,0.45,0.68,
2022-02-14 17:00:00,23.8595,48.71715,-1.217,1004,81.5,29.08891,0.3344123,1.393,0.151,183.5,0.82,1.5,
2022-02-14 18:00:00,17.59957,49.15609,-1.439,1003,83.5,5.230761,0.3119534,0,0,0,0.41,1.91,
2022-02-14 19:00:00,16.45922,49.25029,-1.762,1004,87.2,0,0.289865,0,0,0,0.15,2.06,
2022-02-14 20:00:00,15.90508,49.45982,-1.913,1004,88.6,0,0.3467115,1.219,0.025,150.9,0.5,2.56,
2022-02-14 21:00:00,15.23331,49.69404,-1.913,1004,88.8,0,0.3040241,0,0,0,0.67,3.23,
2022-02-14 22:00:00,14.34953,49.87331,-2.116,1004,88.9,0,0.3150202,0,0,0,0.44,3.67,
2022-02-14 23:00:00,14.1173,50.03509,-2.703,1005,89.8,0,0.3531226,0,0,0,0,3.67,
2022-02-15 00:00:00,14.63895,50.19665,-2.618,1005,89.8,0,0.3560494,0,0,0,0,3.67,
2022-02-15 01:00:00,12.84368,50.1853,-2.868,1005,89.6,0,0.3542337,0,0,0,0,3.67,
2022-02-15 02:00:00,13.91175,50.05178,-3.248,1006,89.7,0,0.3520328,0,0,0,0,3.67,
2022-02-15 03:00:00,21.28102,50.24869,-2.991,1006,88.1,0,0.3537049,0,0,0,0.07,3.74,
2022-02-15 04:00:00,21.10439,50.43234,-3.245,1006,88.1,0,0.3436856,0,0,0,0.24,3.98,
2022-02-15 05:00:00,22.66687,50.754,-4.898,1006,88.9,0,0.3250699,0,0,0,0,3.98,
2022-02-15 06:00:00,27.8922,51.25992,-5.496,1007,89.1,0,0.3205279,0,0,0,0,3.98,
2022-02-15 07:00:00,27.79252,51.74068,-5.094,1007,88.6,0,0.3256777,1.679,0.11,339.6,0,3.98,
2022-02-15 08:00:00,29.46781,51.18075,-4.983,1008,88.2,0.1540593,0.3283214,0,0,0,0,3.98,
2022-02-15 09:00:00,32.10413,49.55725,-4.576,1008,86.9,8.348004,0.3501906,0,0,0,0,3.98,
2022-02-15 10:00:00,30.85084,47.57855,-3.8,1008,81.7,24.43181,0.3495778,0,0,0,0,3.98,
2022-02-15 11:00:00,19.95769,44.60631,-2.264,1008,73.44,71.45241,0.2777961,2.601,0.6,169.1,0,3.98,
2022-02-15 12:00:00,7.579351,38.13005,-1.498,1008,74.44,65.10501,0.2636022,4.321,2.505,171,0,3.98,
2022-02-15 13:00:00,4.247859,26.58541,-0.798,1007,68.15,75.78693,0.3179163,4.526,2.29,153.1,0,3.98,
2022-02-15 14:00:00,5.985207,19.79942,-0.52,1007,66.3,75.88149,0.3084411,4.413,2.041,182.9,0,3.91,
2022-02-15 15:00:00,4.708967,18.50694,-0.305,1006,62.93,71.45441,0.2936676,3.881,2.08,166.9,0,3.75,
2022-02-15 16:00:00,3.812809,17.43206,-0.33,1006,62.3,42.0127,0.3219883,2.724,1.328,155,0,3.3,
2022-02-15 17:00:00,3.823338,16.59723,-0.684,1005,65.48,20.19838,0.3382082,2.621,0.81,175.7,0,2.48,
2022-02-15 18:00:00,5.905826,16.10999,-1.398,1005,72.86,5.845053,0.3407459,2.181,0.854,181.4,0,2.07,
2022-02-15 19:00:00,7.403611,15.73267,-2.004,1004,77.87,0,0.3426063,2.324,0.663,201.3,0,1.92,
2022-02-15 20:00:00,6.601034,15.345,-2.292,1005,78.53,0,0.3434648,2.355,0.253,156.9,0,1.42,
2022-02-15 21:00:00,6.213052,14.96916,-2.587,1004,81.6,0,0.345369,1.72,0.21,103.5,0.08,0.83,
2022-02-15 22:00:00,8.264556,14.71562,-3.108,1004,83.2,0,0.3288995,1.966,0.482,149,0,0.39,
2022-02-15 23:00:00,9.651016,14.52952,-3.472,1004,84.5,0,0.3049336,2.038,0.4,124.4,0,0.39,
2022-02-16 00:00:00,9.522072,14.31632,-3.758,1004,85.3,0,0.3110436,0,0,0,0,0.39,
2022-02-16 01:00:00,10.03931,14.19947,-4.322,1005,86.5,0,0.3235697,0,0,0,0,0.39,
2022-02-16 02:00:00,10.2737,14.04788,-4.953,1005,86.9,0,0.3227245,0,0,0,0,0.39,
2022-02-16 03:00:00,12.95291,13.70088,-4.877,1006,79.66,0,0.3307782,4.987,1.672,9.85,0,0.32,
2022-02-16 04:00:00,20.24297,13.66499,-4.952,1007,69.54,0,0.3326331,7.076,3.716,334,0,0.08,
2022-02-16 05:00:00,17.65152,13.45601,-5.952,1008,75.76,0,0.3198268,3.942,2.229,314.3,0,0.08,
2022-02-16 06:00:00,17.54562,13.02491,-6.43,1009,65.68,0,0.3223933,4.403,2.351,332.8,0,0.08,
2022-02-16 07:00:00,13.29299,12.42076,-7.656,1010,72,0,0.3234853,2.048,0.284,206.2,0,0.08,
2022-02-16 08:00:00,9.939192,11.60707,-8.44,1011,79.71,0.0780803,0.3231449,0,0,0,0,0.08,
2022-02-16 09:00:00,10.41862,10.7035,-8.17,1012,80.9,6.047509,0.3265153,2.253,0.641,145.6,0,0.08,
2022-02-16 10:00:00,9.532059,9.81522,-7.032,1012,72.87,27.83894,0.3457655,0,0,0,0,0.08,
2022-02-16 11:00:00,10.9707,9.440762,-6.006,1013,64.7,42.33126,0.3624618,1.669,0.091,282.2,0,0.08,
2022-02-16 12:00:00,25.0752,10.16976,-5.418,1013,57.05,44.33669,0.3240372,2.437,0.812,194.3,0,0.08,
2022-02-16 13:00:00,18.86228,10.77869,-5.181,1014,57.84,73.13164,0.3224953,3.103,1.572,178.4,0,0.08,
2022-02-16 14:00:00,8.224095,10.87198,-4.859,1014,53.87,82.75085,0.3267745,4.393,2.565,157.8,0,0.08,
2022-02-16 15:00:00,11.99898,11.17573,-5.214,1014,60.79,49.31536,0.3295574,4.055,2.435,159.5,0,0.08,
2022-02-16 16:00:00,10.74314,11.46449,-5.237,1013,61.54,48.62282,0.3229365,4.393,2.357,170.3,0,0.08,
2022-02-16 17:00:00,10.58516,11.74623,-5.245,1014,65.59,23.82113,0.3221822,3.277,1.833,178,0,0.08,
2022-02-16 18:00:00,9.903857,11.91282,-5.67,1014,73.4,5.884997,0.3309699,3.512,1.797,181.8,0,0.08,
2022-02-16 19:00:00,10.55262,12.04403,-6.056,1014,80.7,0.04093971,0.3426317,2.355,0.714,139,0,0.08,
2022-02-16 20:00:00,10.30404,12.19832,-6.341,1014,83.3,0,0.2889437,2.038,0.649,140.4,0,0.08,
2022-02-16 21:00:00,9.202122,12.32286,-6.87,1014,84.1,0.000680438,0.2618078,2.959,0.701,145.5,0,0,
2022-02-16 22:00:00,8.325501,12.3254,-6.988,1014,84.3,0,0.2561988,3.338,1.23,143.4,0,0,
2022-02-16 23:00:00,7.396886,12.23148,-7.375,1014,83.2,0,0.276711,2.888,0.887,150.4,0,0,
2022-02-17 00:00:00,6.949519,12.12429,-7.823,1014,83.3,0,0.2953231,2.888,1.029,179.7,0,0,
2022-02-17 01:00:00,5.852412,11.94984,-8.5,1014,84.3,0,0.3140233,2.632,1.145,185.7,0,0,
2022-02-17 02:00:00,5.350037,11.74468,-8.23,1013,83.4,0,0.3211491,2.355,0.894,163.9,0,0,
2022-02-17 03:00:00,4.715377,11.40145,-9.14,1013,84.5,0,0.3070042,1.7,0.34,197,0,0,
2022-02-17 04:00:00,4.433348,10.74272,-9.61,1012,84.8,0,0.3318895,2.222,0.653,115.8,0,0,
2022-02-17 05:00:00,3.871667,10.16856,-9.7,1011,82.6,0,0.3435629,3.052,0.901,62.43,0,0,
2022-02-17 06:00:00,4.148236,9.610335,-9.72,1011,82.9,0,0.3487501,2.519,0.626,41.4,0,0,
2022-02-17 07:00:00,3.997064,9.223004,-8.56,1011,82.1,0,0.3505247,1.413,0.502,33.52,0,0,
2022-02-17 08:00:00,3.886858,8.970824,-8.67,1010,82.5,0.1147673,0.351077,1.229,0.258,321.3,0,0,
2022-02-17 09:00:00,4.981812,8.74429,-8.17,1010,81.5,12.78935,0.3475484,1.147,0.085,358.8,0,0,
2022-02-17 10:00:00,7.260182,8.649629,-5.536,1010,70.36,34.41544,0.3451453,0,0,0,0,0,
2022-02-17 11:00:00,4.654913,8.386471,-2.756,1010,53.06,70.93008,0.336424,2.56,0.129,211.4,0,0,
2022-02-17 12:00:00,4.529309,7.530392,-1.726,1010,52.98,89.00031,0.3432782,2.816,0.847,203.9,0,0,
2022-02-17 13:00:00,3.134492,6.875068,-0.475,1010,52.13,160.2033,0.3510309,4.506,2.012,186.4,0,0,
2022-02-17 14:00:00,5.725396,6.770956,0.598,1009,48.1,168.9815,0.3430602,3.492,0.55,87.3,0,0,
2022-02-17 15:00:00,4.391378,6.453972,1.369,1009,45.16,326.6164,0.3165676,3.379,1.172,128,0,0,
2022-02-17 16:00:00,6.329873,6.270086,1.673,1009,46.67,171.1901,0.3202037,5.919,0.871,183.5,0,0,
2022-02-17 17:00:00,3.591913,5.978701,2.075,1009,44.77,125.7586,0.3303203,6.502,2.283,262.6,0,0,
2022-02-17 18:00:00,2.513947,5.670788,1.844,1010,46.28,27.38248,0.3073114,6.994,3.047,310.4,0,0,
2022-02-17 19:00:00,2.611407,5.339904,1.638,1010,48.17,0.0554406,0.2981595,4.813,1.837,324.7,0,0,
2022-02-17 20:00:00,2.160995,5.00061,1.459,1010,48.38,0,0.3027105,6.216,1.809,308,0,0,
2022-02-17 21:00:00,5.971943,4.866019,1.005,1010,50.11,0,0.3115965,6.042,0.879,274.7,0,0,
2022-02-17 22:00:00,4.623708,4.711778,-1.121,1010,64.66,0,0.3189519,2.447,0.899,150,0,0,
2022-02-17 23:00:00,7.060578,4.697765,-1.344,1010,66.82,0,0.3171787,2.621,0.895,147.2,0,0,
2022-02-18 00:00:00,10.43887,4.843155,-1.427,1011,68.38,0,0.3254371,3,1.227,145.8,0,0,
2022-02-18 01:00:00,11.84207,5.092724,-1.419,1011,68.44,0,0.3228922,3.625,1.303,141.7,0,0,
2022-02-18 02:00:00,6.771663,5.151958,-1.656,1011,70.89,0,0.3243486,3.041,1.214,146.9,0,0,
2022-02-18 03:00:00,5.54512,5.186531,-1.467,1011,71.5,0,0.3264279,1.976,0.624,120.5,0,0,
2022-02-18 04:00:00,3.268368,5.13799,-1.695,1011,72.66,0,0.324282,3.799,1.496,151.2,0,0,
2022-02-18 05:00:00,5.22336,5.194311,-1.588,1012,71.44,0,0.3256987,4.823,1.94,154.2,0,0,
2022-02-18 06:00:00,4.601204,5.213184,-2.336,1012,76.4,0,0.3265816,2.56,0.495,159.3,0,0,
2022-02-18 07:00:00,4.165915,5.22022,-2.853,1013,79.2,0,0.3253697,2.642,0.435,138.8,0,0,
2022-02-18 08:00:00,4.489913,5.245347,-2.48,1013,78.39,1.278262,0.3266562,2.028,0.306,31.37,0,0,
2022-02-18 09:00:00,4.145027,5.210481,-1.953,1014,76.6,14.39799,0.3295591,1.925,0.3,148.5,0,0,
2022-02-18 10:00:00,4.88413,5.111479,-0.73,1014,71.42,59.78251,0.329025,4.137,1.915,169.1,0,0,
2022-02-18 11:00:00,4.350276,5.098785,0.765,1014,63.02,138.645,0.3275152,5.499,2.581,177.5,0,0,
2022-02-18 12:00:00,10.346,5.341148,1.695,1014,56.13,179.6493,0.3254114,4.895,2.7,196.9,0,0,
2022-02-18 13:00:00,23.92733,6.207516,2.134,1014,53.35,206.6155,0.3247434,3.881,2.014,196.5,0,0,
2022-02-18 14:00:00,25.06056,7.013148,2.649,1014,49.44,236.4926,0.3247549,3.901,1.329,196.8,0,0,
2022-02-18 15:00:00,21.14005,7.711009,2.984,1013,47.74,140.9884,0.3230173,2.478,0.469,213.3,0,0,
2022-02-18 16:00:00,19.37199,8.254431,3.188,1013,47.73,99.13151,0.3208659,3.42,0.179,219.9,0,0,
2022-02-18 17:00:00,24.24665,9.115045,3.325,1013,48.24,75.98283,0.3242171,5.222,1.124,213.3,0,0,
2022-02-18 18:00:00,12.31043,9.523232,2.807,1013,52.22,25.70417,0.3266303,4.669,1.466,183.3,0,0,
2022-02-18 19:00:00,9.547274,9.812226,1.732,1012,58.82,0.0563392,0.3280772,2.232,0.523,150.1,0,0,
2022-02-18 20:00:00,8.890679,10.09263,1.061,1012,63.27,0,0.3278286,2.068,0.424,43.29,0,0,
2022-02-18 21:00:00,16.43621,10.52864,1.625,1012,58.56,0,0.3279697,3.287,1.618,157.5,0,0,
2022-02-18 22:00:00,9.178931,10.71844,1.318,1012,60.44,0,0.3271439,3.195,1.412,159.3,0,0,
2022-02-18 23:00:00,10.4792,10.86088,1.288,1011,60.63,0,0.3251299,3.297,1.298,155,0,0,
2022-02-19 00:00:00,8.333444,10.77316,1.145,1011,62.55,0,0.3281535,3.645,1.828,154.3,0,0,
2022-02-19 01:00:00,6.256621,10.54043,0.949,1010,63.91,0,0.3268227,3.635,1.564,157.5,0,0,
2022-02-19 02:00:00,6.681481,10.53667,0.455,1009,66.53,0,0.3273906,2.898,1.21,159,0,0,
2022-02-19 03:00:00,9.152139,10.68697,0.898,1008,65.56,0,0.3262914,3.789,1.52,185.3,0,0,
2022-02-19 04:00:00,15.60116,11.20083,1.916,1007,61.18,0,0.3251595,6.287,2.403,177.5,0,0,
2022-02-19 05:00:00,14.3063,11.57929,2.401,1006,57.76,0,0.3267271,7.127,3.228,165.4,0,0,
2022-02-19 06:00:00,15.6838,12.04106,1.903,1004,57.68,0,0.3246412,9.95,4.601,146.8,0,0,
2022-02-19 07:00:00,10.57934,12.30829,1.828,1003,56.07,0,0.3246592,7.885,4.801,141.2,0,0,
