timestamp,.state,.state,.state,.state,.state,.state,.state,.state,Rain Meter.inst,mTK Wind Speed.inst,System batt voltage (24vdc).avg,System batt voltage (24vdc).min,Solar Irradiance.avg,Solar Irradiance.inst,Ground Solar charge.avg,Ground Solar charge.inst,Roof Solar Charge.avg,Roof Solar Charge.inst,Trailer internal temp.avg,Outdoor Temp.avg
1643540652,0,0,0,0,0,0,0,0,22795.0000,0.8259,29.2268,29.1301,0.0245,0.0254,0.5909,0.5988,0.4004,0.4137,27.6534,17.0273
1643540712,0,0,0,0,0,0,0,0,22795.0000,0.3979,29.2269,29.1281,0.0244,0.0252,0.5905,0.5700,0.3991,0.4036,27.6312,16.8875
1643540773,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2278,29.1304,0.0244,0.0284,0.5909,0.5858,0.3996,0.4036,27.6312,17.1781
1643540832,0,0,0,0,0,0,0,0,22795.0000,0.1195,29.2268,29.1316,0.0245,0.0257,0.5900,0.5765,0.4000,0.3935,27.6688,17.1969
1643540892,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2268,29.1282,0.0244,0.0236,0.5902,0.6139,0.4000,0.4036,27.6219,16.9906
1643540952,0,0,0,0,0,0,0,0,22795.0000,0.9852,29.2267,29.1309,0.0243,0.0257,0.5895,0.5963,0.3995,0.3935,27.5750,16.6625
1643541012,0,0,0,0,0,0,0,0,22795.0000,0.8127,29.2267,29.1253,0.0244,0.0261,0.5895,0.5969,0.4000,0.4036,27.5656,16.5875
1643541072,0,0,0,0,0,0,0,0,22795.0000,0.4686,29.2276,29.1307,0.0245,0.0244,0.5896,0.5804,0.3997,0.4036,27.6406,16.6156
1643541132,0,0,0,0,0,0,0,0,22795.0000,0.8976,29.2269,29.1328,0.0244,0.0237,0.5896,0.5872,0.3998,0.4340,27.7062,16.7281
1643541193,0,0,0,0,0,0,0,0,22795.0000,0.1500,29.2272,29.1315,0.0244,0.0257,0.5902,0.5761,0.3998,0.3833,27.6841,17.0477
1643541252,0,0,0,0,0,0,0,0,22795.0000,0.1285,29.2272,29.1327,0.0244,0.0237,0.5895,0.6057,0.4005,0.3935,27.6125,17.0562
1643541312,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2272,29.1299,0.0245,0.0264,0.5897,0.5995,0.4004,0.4036,27.6219,16.6906
1643541372,0,0,0,0,0,0,0,0,22795.0000,0.8598,29.2281,29.1326,0.0244,0.0228,0.5896,0.5744,0.3999,0.4137,27.6312,16.4750
1643541432,0,0,0,0,0,0,0,0,22795.0000,0.7788,29.2268,29.1292,0.0245,0.0238,0.5896,0.5828,0.3994,0.3833,27.8000,16.3625
1643541506,0,0,0,0,0,0,0,0,22795.0000,0.2429,29.2268,29.1316,0.0245,0.0253,0.5890,0.5729,0.3993,0.3935,27.8094,16.4094
1643541552,0,0,0,0,0,0,0,0,22795.0000,0.1798,29.2267,29.1324,0.0244,0.0258,0.5887,0.5978,0.3989,0.4036,27.8281,16.4469
1643541613,0,0,0,0,0,0,0,0,22795.0000,0.2480,29.2267,29.1327,0.0245,0.0230,0.5897,0.5875,0.3993,0.3732,27.7250,16.3625
1643541672,0,0,0,0,0,0,0,0,22795.0000,0.2606,29.2277,29.1264,0.0244,0.0229,0.5906,0.6015,0.3998,0.3935,27.7148,16.3216
1643541732,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2269,29.1296,0.0245,0.0217,0.5904,0.6037,0.3999,0.4036,27.6875,16.5688
1643541792,0,0,0,0,0,0,0,0,22795.0000,0.0807,29.2269,29.1288,0.0245,0.0252,0.5895,0.5810,0.3999,0.3935,27.7156,16.5125
1643541852,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2266,29.1317,0.0245,0.0261,0.5889,0.6001,0.3997,0.4036,27.6313,16.3156
1643541912,0,0,0,0,0,0,0,0,22795.0000,0.1439,29.2268,29.1315,0.0247,0.0259,0.5889,0.5988,0.4003,0.4036,27.5281,16.2031
1643541972,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2276,29.1287,0.0247,0.0245,0.5886,0.5838,0.4005,0.4036,27.5094,16.3625
1643542033,0,0,0,0,0,0,0,0,22795.0000,0.4438,29.2265,29.1282,0.0248,0.0245,0.5890,0.6080,0.4004,0.4036,27.5000,16.2781
1643542092,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2266,29.1315,0.0248,0.0217,0.5891,0.5886,0.3998,0.3935,27.5716,16.4443
1643542152,0,0,0,0,0,0,0,0,22795.0000,0.4316,29.2268,29.1312,0.0247,0.0272,0.5887,0.5786,0.3997,0.3833,27.5656,16.4750
1643542212,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2272,29.1282,0.0248,0.0266,0.5890,0.5685,0.3996,0.4036,27.5750,16.9156
1643542272,0,0,0,0,0,0,0,0,22795.0000,0.4538,29.2278,29.1309,0.0247,0.0283,0.5887,0.5823,0.4003,0.4137,27.6219,17.0938
1643542332,0,0,0,0,0,0,0,0,22795.0000,1.0486,29.2275,29.1324,0.0247,0.0210,0.5889,0.6022,0.3993,0.4137,27.7437,16.8219
1643542392,0,0,0,0,0,0,0,0,22795.0000,0.5269,29.2269,29.1326,0.0247,0.0291,0.5895,0.5887,0.3996,0.4036,27.6969,16.5219
1643542452,0,0,0,0,0,0,0,0,22795.0000,0.5215,29.2268,29.1300,0.0247,0.0253,0.5891,0.6051,0.3995,0.3935,27.7156,16.4750
1643542513,0,0,0,0,0,0,0,0,22795.0000,1.9424,29.2268,29.1324,0.0246,0.0244,0.5896,0.5873,0.4000,0.3935,27.6125,16.7281
1643542572,0,0,0,0,0,0,0,0,22795.0000,1.2500,29.2278,29.1316,0.0245,0.0248,0.5894,0.5951,0.4000,0.3732,27.6636,16.8841
1643542632,0,0,0,0,0,0,0,0,22795.0000,0.5569,29.2278,29.1323,0.0244,0.0217,0.5898,0.6015,0.3996,0.3935,27.6781,17.1875
1643542692,0,0,0,0,0,0,0,0,22795.0000,0.1764,29.2273,29.1350,0.0243,0.0208,0.5900,0.5804,0.4007,0.4036,27.6125,17.2062
1643542752,0,0,0,0,0,0,0,0,22795.0000,0.4879,29.2273,29.1324,0.0243,0.0221,0.5897,0.5917,0.3998,0.3935,27.6875,16.9250
1643542812,0,0,0,0,0,0,0,0,22795.0000,0.7442,29.2271,29.1324,0.0243,0.0219,0.5905,0.6106,0.4007,0.3935,27.6969,16.7469
1643542872,0,0,0,0,0,0,0,0,22795.0000,1.0081,29.2277,29.1302,0.0243,0.0266,0.5908,0.5963,0.4004,0.4036,27.7156,16.7000
1643542933,0,0,0,0,0,0,0,0,22795.0000,3.5073,29.2278,29.1351,0.0243,0.0250,0.5901,0.5888,0.3999,0.3935,27.8000,16.7469
1643542992,0,0,0,0,0,0,0,0,22795.0000,2.1604,29.2275,29.1319,0.0243,0.0220,0.5902,0.5688,0.4007,0.3935,27.9688,17.0187
1643543052,0,0,0,0,0,0,0,0,22795.0000,2.0700,29.2278,29.1314,0.0242,0.0250,0.5900,0.5708,0.4004,0.4036,28.0318,17.0068
1643543112,0,0,0,0,0,0,0,0,22795.0000,2.0477,29.2277,29.1325,0.0242,0.0236,0.5898,0.5810,0.4004,0.3833,27.9781,16.9250
1643543172,0,0,0,0,0,0,0,0,22795.0000,1.3347,29.2280,29.1298,0.0241,0.0248,0.5898,0.5866,0.4006,0.4036,28.0906,16.9344
1643543232,0,0,0,0,0,0,0,0,22795.0000,0.2058,29.2282,29.1278,0.0240,0.0267,0.5893,0.5834,0.4001,0.4036,28.0906,16.9906
1643543292,0,0,0,0,0,0,0,0,22795.0000,0.5421,29.2275,29.1304,0.0241,0.0218,0.5900,0.6009,0.4005,0.4036,27.9688,16.9250
1643543353,0,0,0,0,0,0,0,0,22795.0000,0.7979,29.2275,29.1322,0.0241,0.0242,0.5909,0.5802,0.4015,0.3833,27.8469,16.8969
1643543412,0,0,0,0,0,0,0,0,22795.0000,1.0093,29.2275,29.1339,0.0241,0.0201,0.5909,0.6005,0.4018,0.3935,27.8469,16.6344
1643543472,0,0,0,0,0,0,0,0,22795.0000,2.0594,29.2281,29.1303,0.0242,0.0240,0.5913,0.5888,0.4019,0.4239,27.8750,16.5781
1643543532,0,0,0,0,0,0,0,0,22795.0000,3.4432,29.2286,29.1275,0.0243,0.0241,0.5921,0.5736,0.4015,0.3935,27.9500,16.6489
1643543592,0,0,0,0,0,0,0,0,22795.0000,2.7648,29.2278,29.1289,0.0243,0.0240,0.5912,0.5777,0.4009,0.3732,27.9781,16.8031
1643543652,0,0,0,0,0,0,0,0,22795.0000,3.4395,29.2277,29.1313,0.0242,0.0247,0.5908,0.5940,0.4012,0.4137,27.9969,16.9344
1643543712,0,0,0,0,0,0,0,0,22795.0000,1.1934,29.2281,29.1315,0.0242,0.0231,0.5906,0.6113,0.4007,0.4137,27.9781,16.9250
1643543773,0,0,0,0,0,0,0,0,22795.0000,0.1851,29.2283,29.1289,0.0242,0.0237,0.5901,0.5830,0.4005,0.3935,28.0344,16.8219
1643543832,0,0,0,0,0,0,0,0,22795.0000,0.3257,29.2279,29.1325,0.0242,0.0280,0.5898,0.5859,0.4003,0.4137,28.0531,16.6250
1643543892,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2277,29.1347,0.0242,0.0237,0.5910,0.5798,0.4007,0.4340,28.1375,16.4188
1643543952,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2278,29.1333,0.0243,0.0206,0.5914,0.5969,0.4011,0.4137,27.9406,16.2687
1643544012,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2273,29.1326,0.0244,0.0248,0.5908,0.5961,0.4007,0.4036,27.8580,15.9739
1643544072,0,0,0,0,0,0,0,0,22795.0000,0.4335,29.2277,29.1285,0.0245,0.0256,0.5904,0.5798,0.4008,0.4036,27.7531,15.9875
1643544132,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2273,29.1337,0.0245,0.0223,0.5911,0.5788,0.4005,0.4036,27.7062,16.0906
1643544193,0,0,0,0,0,0,0,0,22795.0000,0.0753,29.2275,29.1283,0.0245,0.0208,0.5911,0.5904,0.4013,0.3935,27.6781,16.2687
1643544252,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2277,29.1300,0.0245,0.0256,0.5911,0.5669,0.4008,0.3935,27.7344,16.3062
1643544312,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2271,29.1327,0.0246,0.0259,0.5911,0.5907,0.4011,0.3935,27.6312,16.1844
1643544372,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2275,29.1296,0.0246,0.0209,0.5909,0.5888,0.4004,0.4137,27.6594,16.1094
1643544432,0,0,0,0,0,0,0,0,22795.0000,0.3328,29.2269,29.1297,0.0246,0.0246,0.5905,0.5947,0.4000,0.3935,27.7156,16.1281
1643544492,0,0,0,0,0,0,0,0,22795.0000,0.3196,29.2269,29.1310,0.0246,0.0214,0.5906,0.5819,0.4010,0.4137,27.7062,16.0156
1643544552,0,0,0,0,0,0,0,0,22795.0000,1.4134,29.2270,29.1300,0.0247,0.0241,0.5911,0.5705,0.4013,0.4036,27.7455,16.0659
1643544613,0,0,0,0,0,0,0,0,22795.0000,1.0547,29.2275,29.1308,0.0247,0.0266,0.5917,0.5775,0.4010,0.3935,27.7250,16.3062
1643544672,0,0,0,0,0,0,0,0,22795.0000,0.6749,29.2278,29.1277,0.0246,0.0203,0.5914,0.6097,0.4012,0.4239,27.7813,16.4188
1643544732,0,0,0,0,0,0,0,0,22795.0000,0.5128,29.2275,29.1326,0.0245,0.0259,0.5912,0.5740,0.4017,0.4239,27.8094,16.4937
1643544792,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2276,29.1325,0.0246,0.0202,0.5914,0.5865,0.4013,0.4137,27.8656,16.7094
1643544852,0,0,0,0,0,0,0,0,22795.0000,1.0215,29.2275,29.1338,0.0245,0.0255,0.5910,0.5955,0.4014,0.4239,27.9406,16.6156
1643544912,0,0,0,0,0,0,0,0,22795.0000,0.6299,29.2276,29.1322,0.0244,0.0260,0.5922,0.5906,0.4012,0.4036,27.9500,16.5781
1643544972,0,0,0,0,0,0,0,0,22795.0000,0.7840,29.2277,29.1276,0.0243,0.0251,0.5905,0.6015,0.4007,0.3935,27.8563,16.7469
1643545033,0,0,0,0,0,0,0,0,22795.0000,0.4321,29.2271,29.1328,0.0243,0.0259,0.5908,0.5643,0.4006,0.3935,27.8784,16.7614
1643545092,0,0,0,0,0,0,0,0,22795.0000,0.2237,29.2272,29.1294,0.0243,0.0250,0.5913,0.6133,0.4004,0.4036,27.9031,16.7094
1643545152,0,0,0,0,0,0,0,0,22795.0000,0.1543,29.2275,29.1323,0.0243,0.0257,0.5907,0.5916,0.4004,0.4137,27.8563,16.8125
1643545212,0,0,0,0,0,0,0,0,22795.0000,1.3943,29.2276,29.1310,0.0243,0.0260,0.5901,0.5645,0.4004,0.4036,27.8094,16.9531
1643545272,0,0,0,0,0,0,0,0,22795.0000,1.8368,29.2280,29.1284,0.0243,0.0245,0.5907,0.5832,0.3999,0.3935,27.7719,17.1688
1643545332,0,0,0,0,0,0,0,0,22795.0000,1.5603,29.2274,29.1298,0.0243,0.0270,0.5906,0.5710,0.3996,0.3935,27.7531,17.2250
1643545392,0,0,0,0,0,0,0,0,22795.0000,0.9720,29.2276,29.1285,0.0243,0.0237,0.5901,0.5957,0.3997,0.3935,27.8281,16.9906
1643545453,0,0,0,0,0,0,0,0,22795.0000,0.2564,29.2273,29.1325,0.0243,0.0227,0.5902,0.5999,0.3992,0.4036,27.7437,16.7656
1643545512,0,0,0,0,0,0,0,0,22795.0000,0.3702,29.2275,29.1302,0.0242,0.0238,0.5902,0.5949,0.3997,0.4137,27.8477,16.5670
1643545572,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2278,29.1273,0.0242,0.0247,0.5907,0.5922,0.4004,0.3935,27.7344,16.4750
1643545632,0,0,0,0,0,0,0,0,22795.0000,0.4237,29.2270,29.1345,0.0243,0.0261,0.5908,0.5980,0.4012,0.3732,27.8375,16.5406
1643545692,0,0,0,0,0,0,0,0,22795.0000,0.3497,29.2270,29.1333,0.0243,0.0228,0.5916,0.5966,0.4012,0.3935,27.8000,16.5875
1643545752,0,0,0,0,0,0,0,0,22795.0000,2.0004,29.2272,29.1349,0.0243,0.0253,0.5912,0.6005,0.4007,0.4036,27.7906,16.6156
1643545812,0,0,0,0,0,0,0,0,22795.0000,0.8906,29.2281,29.1301,0.0244,0.0277,0.5904,0.5971,0.4014,0.3833,27.9406,16.8406
1643545873,0,0,0,0,0,0,0,0,22795.0000,1.4438,29.2287,29.1319,0.0243,0.0225,0.5910,0.6191,0.4022,0.4137,27.9781,16.9250
1643545932,0,0,0,0,0,0,0,0,22795.0000,0.5542,29.2275,29.1350,0.0243,0.0257,0.5912,0.6035,0.4021,0.4239,28.1136,16.9148
1643545992,0,0,0,0,0,0,0,0,22795.0000,0.8907,29.2277,29.1326,0.0244,0.0211,0.5919,0.5915,0.4021,0.3833,28.1187,16.9250
1643546052,0,0,0,0,0,0,0,0,22795.0000,1.8347,29.2283,29.1300,0.0245,0.0272,0.5916,0.6010,0.4017,0.3935,28.1563,16.8500
1643546112,0,0,0,0,0,0,0,0,22795.0000,0.5812,29.2284,29.1317,0.0244,0.0238,0.5914,0.5748,0.4011,0.3935,28.2219,16.7469
1643546172,0,0,0,0,0,0,0,0,22795.0000,1.7897,29.2283,29.1328,0.0244,0.0257,0.5911,0.5890,0.4013,0.3935,28.1469,16.6156
1643546233,0,0,0,0,0,0,0,0,22795.0000,0.6397,29.2285,29.1323,0.0244,0.0224,0.5913,0.5644,0.4017,0.4137,27.9875,16.7563
1643546292,0,0,0,0,0,0,0,0,22795.0000,0.8825,29.2280,29.1342,0.0244,0.0219,0.5913,0.5931,0.4016,0.4036,27.8937,16.6812
1643546352,0,0,0,0,0,0,0,0,22795.0000,0.5050,29.2280,29.1306,0.0243,0.0265,0.5912,0.5951,0.4011,0.3935,27.8469,16.6906
1643546412,0,0,0,0,0,0,0,0,22795.0000,0.2486,29.2280,29.1287,0.0244,0.0251,0.5908,0.5788,0.4015,0.3935,27.9500,16.5969
1643546472,0,0,0,0,0,0,0,0,22795.0000,1.3075,29.2281,29.1333,0.0245,0.0244,0.5914,0.5871,0.4019,0.4036,28.0523,16.4545
1643546532,0,0,0,0,0,0,0,0,22795.0000,1.0434,29.2278,29.1293,0.0245,0.0224,0.5912,0.5843,0.4013,0.4036,28.0719,16.5969
1643546592,0,0,0,0,0,0,0,0,22795.0000,0.5874,29.2279,29.1319,0.0243,0.0261,0.5910,0.5675,0.4007,0.4036,28.1000,16.7469
1643546653,0,0,0,0,0,0,0,0,22795.0000,0.4429,29.2281,29.1300,0.0243,0.0226,0.5908,0.5947,0.4008,0.4036,28.1187,16.5969
1643546712,0,0,0,0,0,0,0,0,22795.0000,1.2239,29.2279,29.1320,0.0244,0.0228,0.5906,0.5650,0.4004,0.3935,28.0625,16.4656
1643546772,0,0,0,0,0,0,0,0,22795.0000,0.2193,29.2280,29.1288,0.0245,0.0241,0.5909,0.5796,0.3998,0.4036,28.0344,16.3625
1643546832,0,0,0,0,0,0,0,0,22795.0000,0.7750,29.2278,29.1340,0.0244,0.0238,0.5902,0.5874,0.3999,0.4036,28.0812,16.3438
1643546892,0,0,0,0,0,0,0,0,22795.0000,1.0199,29.2276,29.1342,0.0245,0.0229,0.5907,0.5853,0.4000,0.3935,28.0063,16.3531
1643546952,0,0,0,0,0,0,0,0,22795.0000,0.6363,29.2280,29.1317,0.0245,0.0258,0.5914,0.6012,0.4001,0.4340,27.8886,16.3523
1643547013,0,0,0,0,0,0,0,0,22795.0000,0.8801,29.2282,29.1304,0.0245,0.0249,0.5911,0.5989,0.4000,0.4137,27.8750,16.3906
1643547072,0,0,0,0,0,0,0,0,22795.0000,1.2385,29.2280,29.1302,0.0246,0.0261,0.5911,0.5779,0.4000,0.3935,27.8938,16.3344
1643547132,0,0,0,0,0,0,0,0,22795.0000,1.4978,29.2278,29.1291,0.0245,0.0210,0.5911,0.5989,0.4004,0.4036,28.0063,16.4281
1643547192,0,0,0,0,0,0,0,0,22795.0000,1.6492,29.2275,29.1321,0.0245,0.0243,0.5911,0.5822,0.4001,0.3935,28.0625,16.6437
1643547252,0,0,0,0,0,0,0,0,22795.0000,1.0720,29.2277,29.1304,0.0244,0.0252,0.5912,0.5844,0.3992,0.4137,28.0812,16.8125
1643547312,0,0,0,0,0,0,0,0,22795.0000,1.1687,29.2278,29.1349,0.0243,0.0213,0.5907,0.6031,0.4005,0.4239,28.0344,16.8031
1643547372,0,0,0,0,0,0,0,0,22795.0000,2.9475,29.2277,29.1311,0.0243,0.0262,0.5906,0.6039,0.4000,0.3935,27.9781,16.7094
1643547433,0,0,0,0,0,0,0,0,22795.0000,2.8916,29.2280,29.1306,0.0243,0.0242,0.5915,0.5929,0.4003,0.3935,28.2219,16.8125
1643547492,0,0,0,0,0,0,0,0,22795.0000,1.2970,29.2283,29.1331,0.0243,0.0246,0.5915,0.5994,0.4007,0.4036,28.2364,16.9455
1643547552,0,0,0,0,0,0,0,0,22795.0000,1.8688,29.2279,29.1300,0.0242,0.0232,0.5909,0.5856,0.4001,0.4036,28.3250,17.0000
1643547612,0,0,0,0,0,0,0,0,22795.0000,1.5550,29.2284,29.1286,0.0241,0.0254,0.5911,0.5905,0.4001,0.4036,28.2219,16.9437
1643547672,0,0,0,0,0,0,0,0,22795.0000,0.3236,29.2280,29.1298,0.0241,0.0250,0.5906,0.5915,0.4006,0.3935,28.2875,16.9344
1643547732,0,0,0,0,0,0,0,0,22795.0000,1.1868,29.2275,29.1325,0.0241,0.0257,0.5905,0.5736,0.4005,0.4036,28.3438,17.0750
1643547793,0,0,0,0,0,0,0,0,22795.0000,1.0523,29.2276,29.1299,0.0240,0.0215,0.5908,0.5855,0.4005,0.4036,28.3813,17.0562
1643547852,0,0,0,0,0,0,0,0,22795.0000,0.8622,29.2278,29.1295,0.0240,0.0186,0.5908,0.5731,0.4003,0.3833,28.4000,17.0170
1643547912,0,0,0,0,0,0,0,0,22795.0000,0.4486,29.2281,29.1341,0.0240,0.0205,0.5915,0.5976,0.4012,0.4137,28.4281,17.2063
1643547972,0,0,0,0,0,0,0,0,22795.0000,0.8523,29.2278,29.1306,0.0240,0.0250,0.5902,0.5955,0.4015,0.4036,28.3156,17.2625
1643548032,0,0,0,0,0,0,0,0,22795.0000,1.8964,29.2278,29.1317,0.0240,0.0204,0.5899,0.5775,0.4005,0.4036,28.3906,17.1594
1643548092,0,0,0,0,0,0,0,0,22795.0000,2.1900,29.2278,29.1326,0.0240,0.0256,0.5900,0.5856,0.4008,0.3833,28.4750,17.2438
1643548152,0,0,0,0,0,0,0,0,22795.0000,1.1036,29.2279,29.1300,0.0240,0.0245,0.5903,0.5898,0.4006,0.3935,28.5125,17.3656
1643548213,0,0,0,0,0,0,0,0,22795.0000,3.6549,29.2284,29.1281,0.0240,0.0223,0.5905,0.6041,0.4006,0.3935,28.5125,17.2906
1643548272,0,0,0,0,0,0,0,0,22795.0000,4.2104,29.2284,29.1319,0.0239,0.0261,0.5910,0.5906,0.4009,0.3935,28.5313,17.3656
1643548332,0,0,0,0,0,0,0,0,22795.0000,2.9178,29.2287,29.1330,0.0239,0.0204,0.5912,0.5841,0.4014,0.3935,28.5500,17.4688
1643548392,0,0,0,0,0,0,0,0,22795.0000,3.1403,29.2279,29.1308,0.0238,0.0243,0.5911,0.5752,0.4010,0.3935,28.5432,17.5386
1643548452,0,0,0,0,0,0,0,0,22795.0000,3.5267,29.2293,29.1270,0.0238,0.0232,0.5906,0.5838,0.4007,0.3935,28.5219,17.6750
1643548512,0,0,0,0,0,0,0,0,22795.0000,2.8480,29.2282,29.1306,0.0234,0.0204,0.5909,0.5912,0.4014,0.4137,28.5125,17.5625
1643548573,0,0,0,0,0,0,0,0,22795.0000,1.8212,29.2284,29.1332,0.0234,0.0217,0.5912,0.5931,0.4007,0.3833,28.6250,17.4406
1643548632,0,0,0,0,0,0,0,0,22795.0000,0.5865,29.2278,29.1348,0.0235,0.0252,0.5910,0.5880,0.4000,0.3833,28.6531,17.3656
1643548692,0,0,0,0,0,0,0,0,22795.0000,1.2860,29.2286,29.1330,0.0234,0.0210,0.5903,0.5897,0.4006,0.3935,28.6250,17.3563
1643548752,0,0,0,0,0,0,0,0,22795.0000,0.3059,29.2282,29.1338,0.0234,0.0228,0.5899,0.5943,0.4005,0.3935,28.7281,17.3375
1643548812,0,0,0,0,0,0,0,0,22795.0000,0.3942,29.2280,29.1287,0.0233,0.0223,0.5904,0.5715,0.4005,0.3833,28.7750,17.2625
1643548872,0,0,0,0,0,0,0,0,22795.0000,0.6311,29.2289,29.1294,0.0233,0.0239,0.5906,0.5920,0.4003,0.4137,28.6966,17.3648
1643548933,0,0,0,0,0,0,0,0,22795.0000,1.9758,29.2278,29.1314,0.0233,0.0258,0.5908,0.6030,0.4007,0.4137,28.6906,17.3094
1643548992,0,0,0,0,0,0,0,0,22795.0000,3.1903,29.2284,29.1319,0.0234,0.0239,0.5907,0.5921,0.4004,0.4036,28.7656,17.1875
1643549052,0,0,0,0,0,0,0,0,22795.0000,0.8113,29.2280,29.1305,0.0234,0.0218,0.5900,0.5968,0.4001,0.3833,28.6531,17.3375
1643549112,0,0,0,0,0,0,0,0,22795.0000,1.7006,29.2278,29.1338,0.0233,0.0250,0.5898,0.5933,0.3998,0.4137,28.6719,17.3937
1643549172,0,0,0,0,0,0,0,0,22795.0000,1.5189,29.2289,29.1332,0.0233,0.0244,0.5906,0.6138,0.4004,0.3935,28.6906,17.3937
1643549232,0,0,0,0,0,0,0,0,22795.0000,0.3343,29.2286,29.1324,0.0233,0.0204,0.5904,0.5597,0.4001,0.3732,28.6719,17.4969
1643549293,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2279,29.1348,0.0232,0.0231,0.5898,0.5766,0.4000,0.4137,28.7469,17.4031
1643549352,0,0,0,0,0,0,0,0,22795.0000,0.2587,29.2276,29.1335,0.0233,0.0214,0.5902,0.5748,0.3994,0.4036,28.8500,17.3136
1643549412,0,0,0,0,0,0,0,0,22795.0000,0.0802,29.2278,29.1339,0.0234,0.0259,0.5891,0.5758,0.3999,0.3935,28.9063,17.2344
1643549472,0,0,0,0,0,0,0,0,22795.0000,3.5539,29.2284,29.1280,0.0235,0.0243,0.5898,0.5927,0.4003,0.4036,28.8594,17.1875
1643549532,0,0,0,0,0,0,0,0,22795.0000,1.8473,29.2286,29.1325,0.0235,0.0234,0.5900,0.5916,0.4001,0.4239,28.8594,17.6187
1643549592,0,0,0,0,0,0,0,0,22795.0000,0.5920,29.2280,29.1300,0.0235,0.0212,0.5897,0.5845,0.4000,0.3935,28.8312,17.7500
1643549652,0,0,0,0,0,0,0,0,22795.0000,1.1686,29.2281,29.1315,0.0235,0.0245,0.5906,0.5943,0.3999,0.4137,28.8594,17.6187
1643549713,0,0,0,0,0,0,0,0,22795.0000,1.0195,29.2289,29.1268,0.0234,0.0221,0.5900,0.5812,0.4003,0.3935,28.8500,17.4125
1643549772,0,0,0,0,0,0,0,0,22795.0000,1.7124,29.2285,29.1321,0.0234,0.0213,0.5906,0.5984,0.4006,0.4036,28.8594,17.1688
1643549832,0,0,0,0,0,0,0,0,22795.0000,3.2983,29.2280,29.1318,0.0234,0.0235,0.5912,0.5816,0.4008,0.4036,28.7682,17.0886
1643549892,0,0,0,0,0,0,0,0,22795.0000,3.3567,29.2277,29.1324,0.0233,0.0225,0.5901,0.5764,0.4005,0.3935,28.8594,17.5438
1643549952,0,0,0,0,0,0,0,0,22795.0000,2.1707,29.2285,29.1329,0.0233,0.0240,0.5907,0.5787,0.3999,0.4137,28.9625,17.6469
1643550012,0,0,0,0,0,0,0,0,22795.0000,1.1384,29.2281,29.1306,0.0233,0.0261,0.5902,0.5954,0.3999,0.4036,28.9719,17.8625
1643550073,0,0,0,0,0,0,0,0,22795.0000,0.4917,29.2287,29.1286,0.0233,0.0212,0.5911,0.5856,0.4008,0.3833,29.0469,17.8719
1643550132,0,0,0,0,0,0,0,0,22795.0000,0.8680,29.2281,29.1336,0.0233,0.0266,0.5905,0.5807,0.3996,0.3935,28.8875,17.7687
1643550192,0,0,0,0,0,0,0,0,22795.0000,3.8334,29.2283,29.1285,0.0231,0.0200,0.5904,0.5856,0.4005,0.3833,28.7281,17.8438
1643550252,0,0,0,0,0,0,0,0,22795.0000,0.6908,29.2281,29.1309,0.0233,0.0216,0.5907,0.5852,0.4007,0.4036,28.7094,18.0500
1643550312,0,0,0,0,0,0,0,0,22795.0000,1.0794,29.2280,29.1310,0.0231,0.0215,0.5918,0.5937,0.4005,0.4239,28.7477,18.0500
1643550372,0,0,0,0,0,0,0,0,22795.0000,3.6883,29.2284,29.1307,0.0231,0.0221,0.5918,0.5889,0.4007,0.3935,28.8125,18.0500
1643550433,0,0,0,0,0,0,0,0,22795.0000,2.9746,29.2282,29.1334,0.0231,0.0228,0.5915,0.5895,0.4007,0.3935,28.8969,18.0687
1643550492,0,0,0,0,0,0,0,0,22795.0000,1.6559,29.2281,29.1277,0.0231,0.0231,0.5914,0.5951,0.3995,0.4239,28.8687,18.0125
1643550552,0,0,0,0,0,0,0,0,22795.0000,2.3129,29.2277,29.1297,0.0230,0.0241,0.5907,0.5937,0.4001,0.3732,28.9531,17.9094
1643550612,0,0,0,0,0,0,0,0,22795.0000,1.1828,29.2281,29.1348,0.0230,0.0251,0.5900,0.5655,0.3992,0.4137,28.9719,17.8250
1643550672,0,0,0,0,0,0,0,0,22795.0000,0.0000,29.2291,29.1318,0.0230,0.0225,0.5906,0.5929,0.3992,0.3833,28.8687,17.7594
